# wavelength flux error
9.042947e+03 2.591856e-16 1.000000e-20
9.044199e+03 2.533779e-16 1.000000e-20
9.045451e+03 2.480719e-16 1.000000e-20
9.046704e+03 2.871753e-16 1.000000e-20
9.047956e+03 2.790023e-16 1.000000e-20
9.049209e+03 2.750513e-16 1.000000e-20
9.050461e+03 2.859846e-16 1.000000e-20
9.051713e+03 2.748440e-16 1.000000e-20
9.052965e+03 2.748651e-16 1.000000e-20
9.054218e+03 2.833108e-16 1.000000e-20
9.055470e+03 2.495530e-16 1.000000e-20
9.056723e+03 2.399124e-16 1.000000e-20
9.057975e+03 2.515222e-16 1.000000e-20
9.059227e+03 2.574502e-16 1.000000e-20
9.060479e+03 2.344537e-16 1.000000e-20
9.061731e+03 2.548437e-16 1.000000e-20
9.062984e+03 2.593438e-16 1.000000e-20
9.064236e+03 2.466924e-16 1.000000e-20
9.065488e+03 2.677412e-16 1.000000e-20
9.066740e+03 2.684692e-16 1.000000e-20
9.067993e+03 2.454493e-16 1.000000e-20
9.069245e+03 2.598701e-16 1.000000e-20
9.070498e+03 2.978783e-16 1.000000e-20
9.071750e+03 2.683983e-16 1.000000e-20
9.073002e+03 2.694986e-16 1.000000e-20
9.074255e+03 2.786330e-16 1.000000e-20
9.075507e+03 2.763827e-16 1.000000e-20
9.076760e+03 2.840951e-16 1.000000e-20
9.078012e+03 2.415528e-16 1.000000e-20
9.079264e+03 2.454978e-16 1.000000e-20
9.080516e+03 2.389183e-16 1.000000e-20
9.081769e+03 2.451016e-16 1.000000e-20
9.083021e+03 2.292089e-16 1.000000e-20
9.084273e+03 2.472584e-16 1.000000e-20
9.085525e+03 2.331019e-16 1.000000e-20
9.086777e+03 2.340971e-16 1.000000e-20
9.088029e+03 2.423069e-16 1.000000e-20
9.089282e+03 2.465600e-16 1.000000e-20
9.090534e+03 2.704546e-16 1.000000e-20
9.091787e+03 2.629975e-16 1.000000e-20
9.093039e+03 2.253005e-16 1.000000e-20
9.094291e+03 2.520506e-16 1.000000e-20
9.095544e+03 2.520656e-16 1.000000e-20
9.096796e+03 2.714192e-16 1.000000e-20
9.098049e+03 2.703127e-16 1.000000e-20
9.099301e+03 2.268715e-16 1.000000e-20
9.100553e+03 2.281615e-16 1.000000e-20
9.101805e+03 2.059915e-16 1.000000e-20
9.103058e+03 2.094210e-16 1.000000e-20
9.104310e+03 2.324465e-16 1.000000e-20
9.105562e+03 2.252749e-16 1.000000e-20
9.106814e+03 2.497616e-16 1.000000e-20
9.108066e+03 2.396030e-16 1.000000e-20
9.109319e+03 2.391617e-16 1.000000e-20
9.110571e+03 2.508639e-16 1.000000e-20
9.111824e+03 2.418538e-16 1.000000e-20
9.113076e+03 2.481605e-16 1.000000e-20
9.114328e+03 2.474573e-16 1.000000e-20
9.115580e+03 2.513556e-16 1.000000e-20
9.116833e+03 2.335822e-16 1.000000e-20
9.118085e+03 2.283097e-16 1.000000e-20
9.119338e+03 2.647695e-16 1.000000e-20
9.120590e+03 2.460607e-16 1.000000e-20
9.121842e+03 2.648138e-16 1.000000e-20
9.123094e+03 2.648980e-16 1.000000e-20
9.124347e+03 2.494730e-16 1.000000e-20
9.125599e+03 2.623067e-16 1.000000e-20
9.126852e+03 2.565512e-16 1.000000e-20
9.128104e+03 2.380604e-16 1.000000e-20
9.129355e+03 2.359129e-16 1.000000e-20
9.130608e+03 2.364409e-16 1.000000e-20
9.131860e+03 2.361345e-16 1.000000e-20
9.133113e+03 2.487201e-16 1.000000e-20
9.134365e+03 2.448203e-16 1.000000e-20
9.135617e+03 2.101626e-16 1.000000e-20
9.136869e+03 2.195137e-16 1.000000e-20
9.138122e+03 2.398949e-16 1.000000e-20
9.139374e+03 2.404656e-16 1.000000e-20
9.140627e+03 2.506907e-16 1.000000e-20
9.141879e+03 2.475234e-16 1.000000e-20
9.143131e+03 2.585563e-16 1.000000e-20
9.144384e+03 2.385003e-16 1.000000e-20
9.145636e+03 2.358378e-16 1.000000e-20
9.146889e+03 2.591840e-16 1.000000e-20
9.148141e+03 2.400207e-16 1.000000e-20
9.149393e+03 2.656917e-16 1.000000e-20
9.150645e+03 2.629538e-16 1.000000e-20
9.151897e+03 2.576885e-16 1.000000e-20
9.153149e+03 2.360708e-16 1.000000e-20
9.154402e+03 1.976296e-16 1.000000e-20
9.155654e+03 2.080777e-16 1.000000e-20
9.156906e+03 2.418687e-16 1.000000e-20
9.158158e+03 2.174975e-16 1.000000e-20
9.159411e+03 1.995509e-16 1.000000e-20
9.160663e+03 2.354423e-16 1.000000e-20
9.161916e+03 2.291999e-16 1.000000e-20
9.163168e+03 2.373805e-16 1.000000e-20
9.164420e+03 2.300436e-16 1.000000e-20
9.165673e+03 2.489745e-16 1.000000e-20
9.166925e+03 2.442883e-16 1.000000e-20
9.168178e+03 2.443054e-16 1.000000e-20
9.169430e+03 2.445812e-16 1.000000e-20
9.170682e+03 2.477409e-16 1.000000e-20
9.171934e+03 2.454672e-16 1.000000e-20
9.173187e+03 2.119889e-16 1.000000e-20
9.174438e+03 2.191190e-16 1.000000e-20
9.175691e+03 2.558037e-16 1.000000e-20
9.176943e+03 2.392497e-16 1.000000e-20
9.178195e+03 2.303067e-16 1.000000e-20
9.179448e+03 2.356367e-16 1.000000e-20
9.180700e+03 2.459362e-16 1.000000e-20
9.181953e+03 2.332493e-16 1.000000e-20
9.183205e+03 2.230634e-16 1.000000e-20
9.184457e+03 2.341933e-16 1.000000e-20
9.185709e+03 2.563991e-16 1.000000e-20
9.186962e+03 2.532804e-16 1.000000e-20
9.188214e+03 2.346755e-16 1.000000e-20
9.189467e+03 2.220269e-16 1.000000e-20
9.190719e+03 2.391788e-16 1.000000e-20
9.191971e+03 2.443841e-16 1.000000e-20
9.193224e+03 2.237357e-16 1.000000e-20
9.194476e+03 2.261998e-16 1.000000e-20
9.195728e+03 2.178633e-16 1.000000e-20
9.196980e+03 2.297365e-16 1.000000e-20
9.198232e+03 2.689334e-16 1.000000e-20
9.199484e+03 2.651386e-16 1.000000e-20
9.200737e+03 2.519257e-16 1.000000e-20
9.201989e+03 2.602996e-16 1.000000e-20
9.203242e+03 2.621601e-16 1.000000e-20
9.204494e+03 2.504634e-16 1.000000e-20
9.205746e+03 2.347801e-16 1.000000e-20
9.206998e+03 2.505171e-16 1.000000e-20
9.208251e+03 2.473674e-16 1.000000e-20
9.209503e+03 2.563933e-16 1.000000e-20
9.210756e+03 2.425739e-16 1.000000e-20
9.212008e+03 2.504290e-16 1.000000e-20
9.213260e+03 2.557196e-16 1.000000e-20
9.214513e+03 2.347718e-16 1.000000e-20
9.215765e+03 2.228596e-16 1.000000e-20
9.217018e+03 2.192897e-16 1.000000e-20
9.218270e+03 2.150051e-16 1.000000e-20
9.219521e+03 2.284346e-16 1.000000e-20
9.220773e+03 2.290325e-16 1.000000e-20
9.222026e+03 2.500335e-16 1.000000e-20
9.223278e+03 2.482938e-16 1.000000e-20
9.224531e+03 2.370469e-16 1.000000e-20
9.225783e+03 2.224014e-16 1.000000e-20
9.227035e+03 2.352390e-16 1.000000e-20
9.228288e+03 2.610898e-16 1.000000e-20
9.229540e+03 2.285728e-16 1.000000e-20
9.230792e+03 2.419167e-16 1.000000e-20
9.232045e+03 2.421334e-16 1.000000e-20
9.233297e+03 2.369858e-16 1.000000e-20
9.234549e+03 2.275204e-16 1.000000e-20
9.235802e+03 2.323126e-16 1.000000e-20
9.237054e+03 2.415898e-16 1.000000e-20
9.238307e+03 2.145905e-16 1.000000e-20
9.239559e+03 1.983766e-16 1.000000e-20
9.240811e+03 2.318827e-16 1.000000e-20
9.242062e+03 2.582429e-16 1.000000e-20
9.243315e+03 2.267509e-16 1.000000e-20
9.244567e+03 2.002182e-16 1.000000e-20
9.245820e+03 2.021474e-16 1.000000e-20
9.247072e+03 2.313503e-16 1.000000e-20
9.248324e+03 2.443381e-16 1.000000e-20
9.249577e+03 2.377849e-16 1.000000e-20
9.250829e+03 2.328709e-16 1.000000e-20
9.252082e+03 2.345609e-16 1.000000e-20
9.253334e+03 2.463197e-16 1.000000e-20
9.254586e+03 2.361241e-16 1.000000e-20
9.255838e+03 2.674040e-16 1.000000e-20
9.257091e+03 2.464960e-16 1.000000e-20
9.258343e+03 2.500288e-16 1.000000e-20
9.259596e+03 2.523034e-16 1.000000e-20
9.260848e+03 2.356827e-16 1.000000e-20
9.262100e+03 2.440068e-16 1.000000e-20
9.263353e+03 2.824459e-16 1.000000e-20
9.264604e+03 2.401675e-16 1.000000e-20
9.265856e+03 2.527232e-16 1.000000e-20
9.267109e+03 2.606144e-16 1.000000e-20
9.268361e+03 2.441562e-16 1.000000e-20
9.269613e+03 2.430990e-16 1.000000e-20
9.270866e+03 2.413714e-16 1.000000e-20
9.272118e+03 2.417383e-16 1.000000e-20
9.273371e+03 2.413644e-16 1.000000e-20
9.274623e+03 2.262485e-16 1.000000e-20
9.275875e+03 2.558875e-16 1.000000e-20
9.277127e+03 2.474981e-16 1.000000e-20
9.278380e+03 2.495016e-16 1.000000e-20
9.279632e+03 2.275677e-16 1.000000e-20
9.280885e+03 2.304958e-16 1.000000e-20
9.282137e+03 2.547136e-16 1.000000e-20
9.283389e+03 2.532655e-16 1.000000e-20
9.284642e+03 2.603242e-16 1.000000e-20
9.285894e+03 2.403056e-16 1.000000e-20
9.287146e+03 2.424595e-16 1.000000e-20
9.288398e+03 2.486522e-16 1.000000e-20
9.289650e+03 2.624334e-16 1.000000e-20
9.290902e+03 2.528460e-16 1.000000e-20
9.292155e+03 2.382014e-16 1.000000e-20
9.293407e+03 2.134602e-16 1.000000e-20
9.294660e+03 2.243818e-16 1.000000e-20
9.295912e+03 2.202666e-16 1.000000e-20
9.297164e+03 2.289433e-16 1.000000e-20
9.298417e+03 2.637859e-16 1.000000e-20
9.299669e+03 2.493477e-16 1.000000e-20
9.300921e+03 2.276515e-16 1.000000e-20
9.302174e+03 2.033023e-16 1.000000e-20
9.303426e+03 2.686498e-16 1.000000e-20
9.304678e+03 2.587344e-16 1.000000e-20
9.305931e+03 2.192269e-16 1.000000e-20
9.307183e+03 2.392724e-16 1.000000e-20
9.308436e+03 2.230445e-16 1.000000e-20
9.309688e+03 2.304592e-16 1.000000e-20
9.310939e+03 1.730569e-16 1.000000e-20
9.312191e+03 1.336669e-16 1.000000e-20
9.313444e+03 2.490794e-16 1.000000e-20
9.314696e+03 2.241632e-16 1.000000e-20
9.315949e+03 2.899291e-16 1.000000e-20
9.317201e+03 2.114858e-16 1.000000e-20
9.318453e+03 2.454424e-16 1.000000e-20
9.319706e+03 2.168031e-16 1.000000e-20
9.320958e+03 2.355845e-16 1.000000e-20
9.322211e+03 1.601035e-16 1.000000e-20
9.323463e+03 1.804354e-16 1.000000e-20
9.324715e+03 1.635892e-16 1.000000e-20
9.325967e+03 3.000553e-16 1.000000e-20
9.327220e+03 2.779267e-16 1.000000e-20
9.328472e+03 2.261938e-16 1.000000e-20
9.329725e+03 2.218741e-16 1.000000e-20
9.330977e+03 2.130247e-16 1.000000e-20
9.332229e+03 2.121260e-16 1.000000e-20
9.333481e+03 2.290411e-16 1.000000e-20
9.334733e+03 2.359910e-16 1.000000e-20
9.335986e+03 2.339603e-16 1.000000e-20
9.337238e+03 2.155020e-16 1.000000e-20
9.338490e+03 1.727890e-16 1.000000e-20
9.339742e+03 2.170083e-16 1.000000e-20
9.340995e+03 1.901145e-16 1.000000e-20
9.342247e+03 2.270822e-16 1.000000e-20
9.343500e+03 1.976542e-16 1.000000e-20
9.344752e+03 1.291206e-16 1.000000e-20
9.346004e+03 2.704280e-16 1.000000e-20
9.347256e+03 2.909967e-16 1.000000e-20
9.348509e+03 2.187740e-16 1.000000e-20
9.349761e+03 2.550743e-16 1.000000e-20
9.351014e+03 2.137850e-16 1.000000e-20
9.352266e+03 2.021979e-16 1.000000e-20
9.353518e+03 1.683132e-16 1.000000e-20
9.354771e+03 1.974568e-16 1.000000e-20
9.356022e+03 2.709691e-16 1.000000e-20
9.357275e+03 2.279856e-16 1.000000e-20
9.358527e+03 1.916178e-16 1.000000e-20
9.359779e+03 2.539714e-16 1.000000e-20
9.361031e+03 2.385187e-16 1.000000e-20
9.362284e+03 2.198294e-16 1.000000e-20
9.363536e+03 2.136049e-16 1.000000e-20
9.364789e+03 1.887492e-16 1.000000e-20
9.366041e+03 1.897752e-16 1.000000e-20
9.367293e+03 2.588202e-16 1.000000e-20
9.368546e+03 2.307801e-16 1.000000e-20
9.369798e+03 1.986456e-16 1.000000e-20
9.371051e+03 1.820529e-16 1.000000e-20
9.372303e+03 2.768269e-16 1.000000e-20
9.373555e+03 2.252839e-16 1.000000e-20
9.374807e+03 1.717092e-16 1.000000e-20
9.376060e+03 2.092718e-16 1.000000e-20
9.377312e+03 3.647519e-16 1.000000e-20
9.378564e+03 1.871149e-16 1.000000e-20
9.379816e+03 2.479466e-16 1.000000e-20
9.381068e+03 2.066884e-16 1.000000e-20
9.382320e+03 2.777867e-16 1.000000e-20
9.383573e+03 2.414655e-16 1.000000e-20
9.384825e+03 2.298968e-16 1.000000e-20
9.386078e+03 2.337543e-16 1.000000e-20
9.387330e+03 2.101343e-16 1.000000e-20
9.388582e+03 2.259770e-16 1.000000e-20
9.389835e+03 2.335823e-16 1.000000e-20
9.391087e+03 1.978546e-16 1.000000e-20
9.392340e+03 1.919254e-16 1.000000e-20
9.393592e+03 2.321803e-16 1.000000e-20
9.394844e+03 2.144703e-16 1.000000e-20
9.396096e+03 2.107988e-16 1.000000e-20
9.397349e+03 2.154700e-16 1.000000e-20
9.398601e+03 2.417109e-16 1.000000e-20
9.399854e+03 2.460281e-16 1.000000e-20
9.401105e+03 1.721384e-16 1.000000e-20
9.402357e+03 1.719440e-16 1.000000e-20
9.403610e+03 2.290693e-16 1.000000e-20
9.404862e+03 2.355009e-16 1.000000e-20
9.406115e+03 2.346510e-16 1.000000e-20
9.407367e+03 2.383359e-16 1.000000e-20
9.408619e+03 2.606939e-16 1.000000e-20
9.409871e+03 2.109214e-16 1.000000e-20
9.411124e+03 2.227735e-16 1.000000e-20
9.412376e+03 2.269240e-16 1.000000e-20
9.413629e+03 2.227966e-16 1.000000e-20
9.414881e+03 2.589458e-16 1.000000e-20
9.416133e+03 2.414399e-16 1.000000e-20
9.417385e+03 2.196505e-16 1.000000e-20
9.418638e+03 2.262743e-16 1.000000e-20
9.419890e+03 2.216869e-16 1.000000e-20
9.421143e+03 2.514798e-16 1.000000e-20
9.422395e+03 1.743246e-16 1.000000e-20
9.423646e+03 2.225865e-16 1.000000e-20
9.424899e+03 1.894349e-16 1.000000e-20
9.426151e+03 1.863695e-16 1.000000e-20
9.427404e+03 2.174083e-16 1.000000e-20
9.428656e+03 2.220701e-16 1.000000e-20
9.429908e+03 2.074346e-16 1.000000e-20
9.431160e+03 2.557446e-16 1.000000e-20
9.432413e+03 2.290973e-16 1.000000e-20
9.433665e+03 2.488963e-16 1.000000e-20
9.434918e+03 2.642055e-16 1.000000e-20
9.436170e+03 2.583653e-16 1.000000e-20
9.437422e+03 2.197606e-16 1.000000e-20
9.438675e+03 2.281155e-16 1.000000e-20
9.439927e+03 1.695955e-16 1.000000e-20
9.441180e+03 2.707579e-16 1.000000e-20
9.442432e+03 4.373972e-17 1.000000e-20
9.443684e+03 2.168415e-16 1.000000e-20
9.444936e+03 2.063329e-16 1.000000e-20
9.446188e+03 2.482705e-16 1.000000e-20
9.447440e+03 1.899812e-16 1.000000e-20
9.448693e+03 1.937018e-16 1.000000e-20
9.449945e+03 1.826262e-16 1.000000e-20
9.451197e+03 1.811114e-16 1.000000e-20
9.452449e+03 1.855683e-16 1.000000e-20
9.453702e+03 1.840710e-16 1.000000e-20
9.454954e+03 2.147448e-16 1.000000e-20
9.456207e+03 2.630618e-16 1.000000e-20
9.457459e+03 2.448927e-16 1.000000e-20
9.458711e+03 1.521887e-16 1.000000e-20
9.459964e+03 1.984331e-16 1.000000e-20
9.461216e+03 2.311555e-16 1.000000e-20
9.462469e+03 2.932773e-16 1.000000e-20
9.463721e+03 2.227728e-16 1.000000e-20
9.464973e+03 2.881167e-16 1.000000e-20
9.466225e+03 2.085479e-16 1.000000e-20
9.467478e+03 2.362366e-16 1.000000e-20
9.468729e+03 2.211215e-16 1.000000e-20
9.469982e+03 2.220075e-16 1.000000e-20
9.471234e+03 2.416363e-16 1.000000e-20
9.472486e+03 2.100505e-16 1.000000e-20
9.473739e+03 2.172106e-16 1.000000e-20
9.474991e+03 1.680277e-16 1.000000e-20
9.476244e+03 1.576337e-16 1.000000e-20
9.477496e+03 1.901771e-16 1.000000e-20
9.478748e+03 2.792189e-16 1.000000e-20
9.480000e+03 2.473785e-16 1.000000e-20
9.481253e+03 1.862174e-16 1.000000e-20
9.482505e+03 2.089559e-16 1.000000e-20
9.483758e+03 2.362132e-16 1.000000e-20
9.485010e+03 2.416929e-16 1.000000e-20
9.486262e+03 2.265914e-16 1.000000e-20
9.487514e+03 2.196483e-16 1.000000e-20
9.488767e+03 2.126213e-16 1.000000e-20
9.490019e+03 2.322140e-16 1.000000e-20
9.491271e+03 2.222155e-16 1.000000e-20
9.492523e+03 2.351359e-16 1.000000e-20
9.493775e+03 1.763079e-16 1.000000e-20
9.495028e+03 2.010367e-16 1.000000e-20
9.496280e+03 2.535018e-16 1.000000e-20
9.497533e+03 2.276893e-16 1.000000e-20
9.498785e+03 2.296864e-16 1.000000e-20
9.500037e+03 1.891467e-16 1.000000e-20
9.501289e+03 1.863371e-16 1.000000e-20
9.502542e+03 2.129892e-16 1.000000e-20
9.503795e+03 2.062208e-16 1.000000e-20
9.505047e+03 2.155628e-16 1.000000e-20
9.506299e+03 2.514509e-16 1.000000e-20
9.507551e+03 2.655752e-16 1.000000e-20
9.508803e+03 2.312557e-16 1.000000e-20
9.510056e+03 2.456553e-16 1.000000e-20
9.511309e+03 2.651709e-16 1.000000e-20
9.512561e+03 2.129985e-16 1.000000e-20
9.513812e+03 2.146923e-16 1.000000e-20
9.515064e+03 2.016656e-16 1.000000e-20
9.516317e+03 1.933827e-16 1.000000e-20
9.517569e+03 2.029299e-16 1.000000e-20
9.518822e+03 1.128519e-16 1.000000e-20
9.520074e+03 1.405062e-16 1.000000e-20
9.521326e+03 2.043007e-16 1.000000e-20
9.522578e+03 2.291453e-16 1.000000e-20
9.523831e+03 2.127488e-16 1.000000e-20
9.525084e+03 1.985397e-16 1.000000e-20
9.526336e+03 1.973155e-16 1.000000e-20
9.527588e+03 2.081754e-16 1.000000e-20
9.528840e+03 2.235015e-16 1.000000e-20
9.530093e+03 2.639187e-16 1.000000e-20
9.531345e+03 2.290899e-16 1.000000e-20
9.532598e+03 2.206563e-16 1.000000e-20
9.533850e+03 2.396771e-16 1.000000e-20
9.535102e+03 2.286264e-16 1.000000e-20
9.536354e+03 2.196573e-16 1.000000e-20
9.537606e+03 2.179305e-16 1.000000e-20
9.538859e+03 1.621813e-16 1.000000e-20
9.540111e+03 1.963261e-16 1.000000e-20
9.541363e+03 1.914627e-16 1.000000e-20
9.542615e+03 2.287783e-16 1.000000e-20
9.543867e+03 2.081038e-16 1.000000e-20
9.545120e+03 2.249205e-16 1.000000e-20
9.546373e+03 2.373764e-16 1.000000e-20
9.547625e+03 2.364021e-16 1.000000e-20
9.548877e+03 2.222883e-16 1.000000e-20
9.550129e+03 2.416298e-16 1.000000e-20
9.551382e+03 2.195296e-16 1.000000e-20
9.552634e+03 1.594031e-16 1.000000e-20
9.553887e+03 1.565571e-16 1.000000e-20
9.555139e+03 2.191372e-16 1.000000e-20
9.556391e+03 2.047148e-16 1.000000e-20
9.557643e+03 2.191743e-16 1.000000e-20
9.558896e+03 2.257299e-16 1.000000e-20
9.560148e+03 2.418521e-16 1.000000e-20
9.561400e+03 2.109390e-16 1.000000e-20
9.562652e+03 2.270307e-16 1.000000e-20
9.563904e+03 2.134368e-16 1.000000e-20
9.565157e+03 1.535068e-16 1.000000e-20
9.566409e+03 1.532850e-16 1.000000e-20
